text,label
"วันนี้,ทุก,โต๋เต๋,ไป,บีทีเอส,มีค่า,คณิต,สถานี,เลข,พอยท์,เสริม,จอดรับ,พอยท์,เลข,เพียง,โดยสาร,อย่าง,เล็กน้อย,เลข,โต๋เต๋,สัปดาห์,ชม,เพิ่มเติม,คลิก,เลข,คณิต,ปัจจัย,เป็นไป,ตามที่,บริษัทฯ,ถูกกำหนด",0
"เรียน,คุณ,แป้ง,ยินดีต้อนรับ,สู่,ครอบครัว,เรา,ได้,เตรียม,ของขวัญ,สุด,พิเศษ,สำหรับ,การ,ซื้อ,ครั้ง,ต่อไป,ด้วย,ยอด,ใช้จ่าย,ขั้นต่ำ,เลข,เลข,บาท,เยี่ยมชม,เคาน์เตอร์,ใกล้,ตัว,คุณ,สำหรับ,ข้อมูล,เพิ่มเติม,เป็นไปตาม,ข้อกำหนด,และ,เงื่อนไข",0
"รับ,เน็ต,ฟรี,เลข,ใช้ได้,เลข,กลางวัน,เมื่อ,ทำให้หมดไป,ค่าบริการ,หมายเลข,เบอร์,จำนวน,คณิตศาสตร์,คณิตศาสตร์,บาท,ภายใน,วันที่,เลข,เลข,คณิตศาสตร์,ผ่าน,ทรู,ไอ,งานบริการ,ตัวเลข,หรือ,เลือก,เสีย,ด้วย,ทรู,มัน,นี่,วอ,ลเล็ท,ฟรี,ค่าธรรมเนียม,คลิก,เพื่อ,จ่าย,ลิงก์,ขออภัย,หาก,ออกเงิน,แล้ว",0
"เอาใจ,สาวก,แจก,ฟรี,เลข,รุ่นใหม่,เฉพาะ,วันที่,เลข,กันยายน,เลข,เล่น,ฟรี,ที่,ทรู,ไอ,ดี,คลิก,เลย,ลิงก์",0
"โปร,คุ้ม,ใหญ่,โหด,เน็ต,เต็ม,สปีด,เลข,เลข,วัน,เลข,บาท,ไม่,รวม,กด,เลข,เลข,โทร,ออก,ก่อน,เลข,เมษายน,เลข",0
"เลข,คณิตศาสตร์,ซิม,ไซเบอร์สเปซ,รายปี,พระจันทร์,ละ,คณิตศาสตร์,ลิงก์,ยกเลิก,ข่าวสาร,เข้า,แอ,ปฯ,รับประทาน,ตั้งค่า,รายนาม,ตั้งค่า,การ,แจ้ง,เตือน",0
"พิเศษ,โปรโมชั่น,กันยายน,นี้,รับ,บัตร,ของขวัญ,เลข,เลข,บาท,เพียง,ลงทะเบียน,ผ่าน,เว็บไซต์,และ,ซื้อ,แบบ,ประ,กันที่,ร่วม,ราย,การเพิ่มเติม,คลิก,ลิงก์",0
"บอ,กรัก,พ่อแม่,ด้วย,การ,ซื้อ,ประกันชีวิต,อาวุโส,โอเค,ให้,พ่อแม่,คุ้ม,ครองชีวิต,สูงสุด,เลข,เลข,บาท,เริ่มต้น,เพียง,วัน,ละ,เลข,บาท,ไม่ต้อง,ตรวจ,สุขภาพ,สมัคร,ง่าย,เป็นโรค,อะไร,ก็,สมัคร,ได้,จาก,ลิงก์",0
"แจก,กระหน่ำ,ทุก,อา,ฟรี,เลข,เฉพาะ,เลข,มกราคม,ตัวเลข,บรรเลง,ฟรี,คลิก,ลิงก์",0
"คณิต,เลข,เลข,แม็ท,คณิต,แพ็กเกจ,พิเศษ,ฟ,ริ,ยู,ทูบ,ตัวเลข,นาน,คณิต,เดือน,วัตถุ,คุณ,จะ,ใช้งาน,ได้รับ,อีก,คณิต,และ,ใช้,เน็ต,ได้,เชื่อม,เนื่องจาก,แพ็กเกจ,กฎ,ของ,คุณ,ถ้า,เป็นเจ้าของ,หรือ,แนะนำ,เน็ต,เลข,ปกติ,แม็ท,คณิต,เลข,ซม,เลข,เท้า,ไม่,รวม,ภาษีอากร,ดัน,เลข,เลข,โทร,ตีพิมพ์,หรือ,แพ็ก,สุด,คุ้ม,ดิน,ลิงก์",0
"ขอบคุณ,ที่,ชำระ,ค่าบริการ,รา,เตือน,หมายเลข,เบอร์,จำนวน,เลข,เลข,เลข,บาท",0
"พร้อม,รับมือ,ทุก,เหตุ,ไม่,คาดฝัน,ด้วย,ประกัน,อุบัติเหตุ,เบี้ย,เริ่ม,แค่,ยี่สิบสี่ชั่วโมง,ละ,คณิต,พระบาท,สมัคร,วันนี้,ลด,บวก,อีก,เลข,บาทา,ในทันที,ลิงก์",0
"ได้,มากกว่า,ไป,กับ,แพ็กเกจ,เน็ต,ต่างประเทศ,เริ่ม,เพียง,เลข,บาท,พิเศษ,ฟรี,ฟรี,ประกัน,เดินทาง,และ,สิทธิพิเศษ,จาก,พาร์ทเนอร์,ชั้นนำ,อีก,เพียบ,คลิก,ลิงก์",0
"รหัส,สำหรับ,ปิดสวิตช์,การใช้งาน,หรือ,ย้าย,เครื่อง,สนับสนุน,ตัวตน,ของ,คุณ,คือ",0
"เลข,วันสุดท้าย,แลก,ง่าย,ได้เงิน,ทันที,แลก,เลข,ทรู,พอยท์,เลข,บาท,เข้า,ทรู,มัน,นี่,เกี้ยว,ลเล็ท,แม็ท,เดือนสิงหาคม,ตัวเลข,เลข,ส.ค.,เลขที่,ทรู,ไอ,ดี,แลก,เลย,ลิงก์",0
"ฟิน,ทุกวัน,แจก,ทอง,จันทร์,เสาร์,เล่น,ฟรี,ทุก,วันที่,ตั้งแต่,เลข,เลข,พฤศจิกายน,เลขที่,ทรู,ไอ,ดี,เล่น,เลย,ลิงก์",0
"ฮิต,มาแรง,รัก,เดินทาง,แล้ว,แบงค์,โมเดิร์น,พระกมล,ดาวทะเล,สมัคร,ดนตรี,รอ,สาย,ใช้,ฟรี,เลข,ด,โทรเลข,แม็ท,คลิก,ลิงก์",0
"คุ้ม,เว่อร์,แค่,โหลด,แอ,ปฯ,เช็ก,พอยท์,สะสม,ของ,คุณ,ที่,มี,ตอนนี้,และ,นำมา,แลก,เที่ยว,เดินทาง,ฟรี,อย่า,รอ,ช้า,โหลด,เลย,ลิงก์",0
"โปรโมชั่น,ใหม่,ของ,คุณ,คือ,เลข,เลข,โทรเลข,นาที,เน็ต,ความเร็ว,สูงสุด,เลข,ค่า,โทร,ส่วนเกิน,เลข,เลข,บาท,นาที,เลข,เลข,บาท,เลข,เลข,บาท,เริ่ม,ใช้งาน,วันที่,เลข,เลข,เลข,รายละเอียด,เพิ่มเติม,คลิก,ลิงก์",0
"ขอ,ขอบคุณ,คลิก,ลิงก์,รหัส,เลข,สมัคร,สมาชิก,ใหม่,รับ,ส่วนลด,ลิงก์",0
"คุณ,มี,คะแนน,ใกล้,หมดอายุ,รีบ,แลก,คะแนน,ก่อน,เลข,ธันวาคม,เลข,สอบถาม,โทรเลข,เลข,เลข",0
"ดีแทค,ห่วงใย,เพราะ,อุบัติเหตุ,เกิด,ได้,ทุกเวลา,มี,ประกัน,ไว้,ชัวร์,กว่า,คุ้มครอง,สูงสุด,เลข,แสน,ที่,ดีแทค,ดี,ชัวรันส์,วันนี้,ลด,ทันที,เลข,บาท,เพียง,ใส่,โค้ด,เลข,ลิงก์",0
"เรียน,คุณ,แป้งทาตัว,ยินดีต้อนรับ,สู่,ที่บ้าน,เรา,รับ,เตรียม,ของกำนัล,สุด,เพิ่มเติม,สำหรับ,การ,ซื้อ,ครั้ง,ต่อไป,ด้วย,ด้านบน,ใช้จ่าย,ขั้นต่ำ,เลข,เลข,บาทา,เยี่ยมชม,เคาน์เตอร์,ใกล้,ตัว,คุณ,สำหรับ,ข้อมูล,พิเศษ,เป็นไปตาม,ข้อกำหนด,และ,ปัจจัย",0
"ไซเบอร์สเปซ,แรง,ตัวเลข,วัน,เท่านั้น,ไช้,แม็ท,ทรู,พอยท์,แลก,เน็ต,เลข,แม็ท,คณิตศาสตร์,กลางวัน,เริ่มที่,เลข,กันยายน,เลข,ตัวเลข,กันยายน,เลขที่,ทรู,ตัวไอ,ดี,คลิก,ลิงก์",0
"เสริม,ต้อนรับ,กันยายน,ลูกค้า,ทรู,ตอบรับ,ฟรี,ประกันชีวิต,จา,กรับ,ตัวเลข,แม็ท,บาทา,เมื่อ,ถึงชีพิตักษัย,กรณี,เจ็บไข้ได้ป่วย,หรือ,อุบัติเหตุ,คุ้มครอง,ถึง,เลข,เมษายน,เลข,คลิก,ลงทะเบียน,ลิงก์",0
"เลข,เน็ต,เลข,เล่น,เลข,แอ,ป,เกม,ฮิต,เลข,บาท,ไช้,ได้,เลข,ชม,เฉพาะ,พื้นที่,เลข,สมัคร,ผ่าน,เมนู,คลิก,ลิงก์",0
"สาย,ความเร็ว,ห้าม,พลาด,เลข,เลข,ตั้งแต่,เลข,เลข,เมษายน,เลข,เพียง,สมัคร,แล้ว,ดู,เลย,ทาง,ช่อง,เลขที่,ทรู,ไอ,ดี,คลิก,ลิงก์",0
"ส่ง,ของ,พัส,ดู,เอกสาร,ด่วน,สวม,โค้ด,แม็ท,ลด,ตัวเลข,แม็ท,ไม่,เป็นเจ้าของ,ขั้นต่ำ",0
